!Series_title	"Underexpression of miR-224 in methotrexate resistant human colon cancer cells"
!Series_geo_accession	"GSE28547"
!Series_status	"Public on May 29 2013"
!Series_submission_date	"Apr 12 2011"
!Series_last_update_date	"May 07 2014"
!Series_pubmed_id	"21864507"
!Series_summary	"A summary of the work associated to these microarrays is the following:"
!Series_summary	""
!Series_summary	"MicroRNAs (miRNAs) are small non-coding RNAs involved in RNA silencing that play a role in many biological processes. They are involved in the development of many diseases, including cancer. Extensive experimental data show that they play a role in the pathogenesis of cancer as well as the development of drug resistance during treatment. MiRNA microarrays of sensitive and MTX-resistant HT29 colon cancer cells were performed. The results were analyzed using the GeneSpring GX11.5 software. Differentially expressed microRNAs in resistant cells were identified and miR-224, which was greatly underexpressed and displayed robust raw signal values, was selected for further studies. Putative targets were predicted using TargetScan 5.1 software and intersected with the data from expression microarrays previously performed. This approach allowed us to identify miR-224 targets that were differentially expressed more than 2-fold in resistant cells. Among them, ARL3, CDS2, DCP2, HSPC159, MYST3 and SLC4A4 were validated at the mRNA level by qRT-PCR. Functional assays using an anti-miR against miR-224 desensitized the cells toward MTX, mimicking the resistant phenotype. On the other hand, siRNA treatment against SLC4A4 or incubation of Poly Purine Reverse Hoogsteen (PPRH) hairpins against CDS2 or HSPC159 increased sensitivity to MTX. These results revealed a role for miR-224 and its targets in MTX resistance in HT29 colon cancer cells."
!Series_summary	"KEYWORDS"
!Series_summary	"Methotrexate, miRNAs, drug resistance, DHFR"
!Series_overall_design	"Two cell lines are compared in the study, which are HT29 colon cancer cells sensitive to methotrexate and HT29 cells resistant to 10e-5M MTX. Six samples are provided which correspond to 3 samples for the control condition and 3 samples for the resistant condition. Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts."
!Series_type	"Non-coding RNA profiling by array"
!Series_contributor	"Nuria,,Mencia"
!Series_contributor	"Elisabet,,Selga"
!Series_contributor	"Veronique,,Noe"
!Series_contributor	"Carlos,J,Ciudad"
!Series_sample_id	"GSM706688 GSM706690 GSM706691 GSM706693 GSM706694 GSM706695 "
!Series_contact_name	"Carlos,J,Ciudad"
!Series_contact_email	"cciudad@ub.edu"
!Series_contact_phone	"+34-93-403-4455"
!Series_contact_laboratory	"School of Pharmacy"
!Series_contact_department	"Biochemistry and Molecular Biology"
!Series_contact_institute	"University of Barcelona"
!Series_contact_address	"Av. Juan XXIII-27"
!Series_contact_city	"Barcelona"
!Series_contact_state	"Barcelona"
!Series_contact_zip/postal_code	"08028"
!Series_contact_country	"Spain"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE28547/GSE28547_RAW.tar"
!Series_platform_id	"GPL8227"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"Affiliated with: GSE11440 (mRNA data)"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA139061"

!Sample_title	"HT29 sensitive cells replicate 1"	"HT29 sensitive cells replicate 2"	"HT29 sensitive cells replicate 3"	"HT29 resistant cells replicate 1"	"HT29 resistant cells replicate 2"	"HT29 resistant cells replicate 3"
!Sample_geo_accession	"GSM706688"	"GSM706690"	"GSM706691"	"GSM706693"	"GSM706694"	"GSM706695"
!Sample_status	"Public on May 29 2013"	"Public on May 29 2013"	"Public on May 29 2013"	"Public on May 29 2013"	"Public on May 29 2013"	"Public on May 29 2013"
!Sample_submission_date	"Apr 12 2011"	"Apr 12 2011"	"Apr 12 2011"	"Apr 12 2011"	"Apr 12 2011"	"Apr 12 2011"
!Sample_last_update_date	"May 29 2013"	"May 29 2013"	"May 29 2013"	"May 29 2013"	"May 29 2013"	"May 29 2013"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"HT29 methotrexate-sensitive cells"	"HT29 methotrexate-sensitive cells"	"HT29 methotrexate-sensitive cells"	"HT29 methotrexate-resistant cells"	"HT29 methotrexate-resistant cells"	"HT29 methotrexate-resistant cells"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell line: HT29"	"cell line: HT29"	"cell line: HT29"	"cell line: HT29"	"cell line: HT29"	"cell line: HT29"
!Sample_characteristics_ch1	"cell type: colon cancer"	"cell type: colon cancer"	"cell type: colon cancer"	"cell type: colon cancer"	"cell type: colon cancer"	"cell type: colon cancer"
!Sample_characteristics_ch1	"methotrexate sensitivity: sensitive"	"methotrexate sensitivity: sensitive"	"methotrexate sensitivity: sensitive"	"methotrexate sensitivity: resistant"	"methotrexate sensitivity: resistant"	"methotrexate sensitivity: resistant"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Real Total microRNA kit (Real) "	"Real Total microRNA kit (Real) "	"Real Total microRNA kit (Real) "	"Real Total microRNA kit (Real) "	"Real Total microRNA kit (Real) "	"Real Total microRNA kit (Real) "
!Sample_label_ch1	"Cy3"	"Cy3"	"Cy3"	"Cy3"	"Cy3"	"Cy3"
!Sample_label_protocol_ch1	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website for miRNA labelling protocol."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website for miRNA labelling protocol."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website for miRNA labelling protocol."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website for miRNA labelling protocol."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website for miRNA labelling protocol."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website for miRNA labelling protocol."
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website."	"miRNA Microarray System protocol v.1.0. See Agilent Technologies website."
!Sample_scan_protocol	"Scanned on a GenePix 4000B (Axon) scanner."	"Scanned on a GenePix 4000B (Axon) scanner."	"Scanned on a GenePix 4000B (Axon) scanner."	"Scanned on a GenePix 4000B (Axon) scanner."	"Scanned on a GenePix 4000B (Axon) scanner."	"Scanned on a GenePix 4000B (Axon) scanner."
!Sample_description	"miRNA expression profile of HT29 cells sensitive to Methotrexate"	"miRNA expression profile of HT29 cells sensitive to Methotrexate"	""	""	""	""
!Sample_data_processing	"Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts. Triplicate samples for each condition, sensitive and resistant, for both miRNA and mRNA, were imported into one single experiment. Average values of the replicate spots of each miRNA were background subtracted, and normalized against the median of the control samples. Gene and miRNA expression was calculated as the ratio of the values obtained in the resistant condition relative to the control, after normalization of the data using Volcano plot filtering. T-test unpaired was used for statistical analyses."	"Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts. Triplicate samples for each condition, sensitive and resistant, for both miRNA and mRNA, were imported into one single experiment. Average values of the replicate spots of each miRNA were background subtracted, and normalized against the median of the control samples. Gene and miRNA expression was calculated as the ratio of the values obtained in the resistant condition relative to the control, after normalization of the data using Volcano plot filtering. T-test unpaired was used for statistical analyses."	"Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts. Triplicate samples for each condition, sensitive and resistant, for both miRNA and mRNA, were imported into one single experiment. Average values of the replicate spots of each miRNA were background subtracted, and normalized against the median of the control samples. Gene and miRNA expression was calculated as the ratio of the values obtained in the resistant condition relative to the control, after normalization of the data using Volcano plot filtering. T-test unpaired was used for statistical analyses."	"Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts. Triplicate samples for each condition, sensitive and resistant, for both miRNA and mRNA, were imported into one single experiment. Average values of the replicate spots of each miRNA were background subtracted, and normalized against the median of the control samples. Gene and miRNA expression was calculated as the ratio of the values obtained in the resistant condition relative to the control, after normalization of the data using Volcano plot filtering. T-test unpaired was used for statistical analyses."	"Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts. Triplicate samples for each condition, sensitive and resistant, for both miRNA and mRNA, were imported into one single experiment. Average values of the replicate spots of each miRNA were background subtracted, and normalized against the median of the control samples. Gene and miRNA expression was calculated as the ratio of the values obtained in the resistant condition relative to the control, after normalization of the data using Volcano plot filtering. T-test unpaired was used for statistical analyses."	"Data files from miRNA and mRNA (previously submitted to GEO as GSE11440) microarrays were analyzed with GeneSpring GX11.5 software (Agilent Technologies) to find differentially expressed miRNAs and their cellular target genes in the resistant cell lines compared to their sensitive counterparts. Triplicate samples for each condition, sensitive and resistant, for both miRNA and mRNA, were imported into one single experiment. Average values of the replicate spots of each miRNA were background subtracted, and normalized against the median of the control samples. Gene and miRNA expression was calculated as the ratio of the values obtained in the resistant condition relative to the control, after normalization of the data using Volcano plot filtering. T-test unpaired was used for statistical analyses."
!Sample_platform_id	"GPL8227"	"GPL8227"	"GPL8227"	"GPL8227"	"GPL8227"	"GPL8227"
!Sample_contact_name	"Carlos,J,Ciudad"	"Carlos,J,Ciudad"	"Carlos,J,Ciudad"	"Carlos,J,Ciudad"	"Carlos,J,Ciudad"	"Carlos,J,Ciudad"
!Sample_contact_email	"cciudad@ub.edu"	"cciudad@ub.edu"	"cciudad@ub.edu"	"cciudad@ub.edu"	"cciudad@ub.edu"	"cciudad@ub.edu"
!Sample_contact_phone	"+34-93-403-4455"	"+34-93-403-4455"	"+34-93-403-4455"	"+34-93-403-4455"	"+34-93-403-4455"	"+34-93-403-4455"
!Sample_contact_laboratory	"School of Pharmacy"	"School of Pharmacy"	"School of Pharmacy"	"School of Pharmacy"	"School of Pharmacy"	"School of Pharmacy"
!Sample_contact_department	"Biochemistry and Molecular Biology"	"Biochemistry and Molecular Biology"	"Biochemistry and Molecular Biology"	"Biochemistry and Molecular Biology"	"Biochemistry and Molecular Biology"	"Biochemistry and Molecular Biology"
!Sample_contact_institute	"University of Barcelona"	"University of Barcelona"	"University of Barcelona"	"University of Barcelona"	"University of Barcelona"	"University of Barcelona"
!Sample_contact_address	"Av. Juan XXIII-27"	"Av. Juan XXIII-27"	"Av. Juan XXIII-27"	"Av. Juan XXIII-27"	"Av. Juan XXIII-27"	"Av. Juan XXIII-27"
!Sample_contact_city	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"
!Sample_contact_state	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"	"Barcelona"
!Sample_contact_zip/postal_code	"08028"	"08028"	"08028"	"08028"	"08028"	"08028"
!Sample_contact_country	"Spain"	"Spain"	"Spain"	"Spain"	"Spain"	"Spain"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706688/GSM706688.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706690/GSM706690.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706691/GSM706691.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706693/GSM706693.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706694/GSM706694.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706695/GSM706695.gpr.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706688/GSM706688_HT29_S1_GeneView.txt.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706690/GSM706690_HT29_S2_GeneView.txt.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706691/GSM706691_HT29_S3_GeneView.txt.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706693/GSM706693_HT29_R1_GeneView.txt.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706694/GSM706694_HT29_R2_GeneView.txt.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM706nnn/GSM706695/GSM706695_HT29_R3_GeneView.txt.gz"
!Sample_data_row_count	"821"	"821"	"821"	"821"	"821"	"821"
!series_matrix_table_begin
"ID_REF"	"GSM706688"	"GSM706690"	"GSM706691"	"GSM706693"	"GSM706694"	"GSM706695"
"hsa-miR-139-3p"	-6.57547	-19.0529	5.76412	7.30283	-6.49065	0.718389
"hsa-miR-139-5p"	-5.16051	-31.1336	-4.6914	-6.5331	-13.3122	-3.03299
"hsa-miR-140-3p"	40.349	32.2295	72.5329	43.029	78.1955	72.7563
"hsa-miR-140-5p"	15.2243	-9.65642	-2.36686	-4.72302	16.0188	12.3506
"hsa-miR-141"	151.097	262.564	266.787	138.455	358.197	294.346
"hsa-miR-141*"	-6.6574	-16.0816	-2.08204	-5.09218	-10.9245	-5.03394
"hsa-miR-142-3p"	3.33583	4.10303	7.75896	-2.1993	-15.2211	1.99686
"hsa-miR-142-5p"	-9.69169	-47.7349	-3.2973	-10.7478	-13.7108	-2.32703
"hsa-miR-143"	-0.952686	-21.8073	-5.82371	5.36427	-11.965	-5.91384
"hsa-miR-143*"	-14.7135	-28.5822	14.6415	0.864179	18.3915	-4.61816
"hsa-miR-144"	-2.8572	-23.9373	0.982946	-1.13904	-17.1035	-9.87504
"hsa-miR-144*"	-4.30768	-13.1457	2.81847	-9.31437	10.951	-2.9011
"hsa-miR-145"	-3.68018	-1.29357	1.31706	-11.8402	-23.155	-0.985508
"hsa-miR-145*"	1.89729	-26.5206	-1.87643	-9.4951	-17.1327	3.2151
"hsa-miR-146a"	14.64	-6.82355	4.25861	-4.58796	-21.3342	-7.5413
"hsa-miR-146a*"	-7.34213	-29.7952	-6.60491	-10.1021	-11.7124	1.75499
"hsa-miR-146b-3p"	-8.90268	-32.3696	-14.8844	-1.48947	6.02484	-4.13275
"hsa-miR-146b-5p"	-18.0874	0.227364	3.41717	-15.5575	14.2973	7.63831
"hsa-miR-147"	-14.1468	-24.1534	6.25813	-14.8099	-13.7003	-8.16713
"hsa-miR-147b"	10.0525	-42.04	-3.72708	-9.76143	-1.51763	5.96732
"hsa-miR-148a"	4.00876	11.9811	4.65006	-8.58913	7.94495	5.4299
"hsa-miR-148a*"	-1.15749	-27.9734	-3.67052	-8.19896	-6.13803	-1.77459
"hsa-miR-148b"	130.538	153.095	140.239	70.1838	117.903	124.899
"hsa-miR-148b*"	-7.63794	-3.65713	7.00794	6.42134	4.69435	14.9538
"hsa-miR-149"	62.9475	93.0822	88.7965	433.126	679.514	457.969
"hsa-miR-149*"	-5.28343	-26.1041	-1.41462	2.70655	-3.27487	11.4937
"hsa-miR-150"	10.374	9.19048	6.47195	10.0559	-15.0903	13.6158
"hsa-miR-150*"	-4.54369	-18.925	10.1354	-3.36454	9.06331	5.05809
"hsa-miR-151-3p"	506.624	877.178	675.035	293.639	490.947	455.579
"hsa-miR-151-5p"	2263.19	3554.37	2928.24	1139.93	2028.45	1720.55
"hsa-miR-152"	-8.856	-5.73233	11.5544	7.08809	-6.84342	5.7595
"hsa-miR-153"	-11.7909	-12.2336	-2.2031	-7.04703	-8.51341	-5.99482
"hsa-miR-154"	2.90135	3.85364	-1.79763	-1.45514	-27.5623	-0.226458
"hsa-miR-154*"	-0.314975	35.4088	-10.4809	-7.53848	-11.2624	-4.53131
"hsa-miR-155"	31.7844	42.1631	82.0975	-6.93139	0.780129	9.495
"hsa-miR-155*"	-3.36542	39.8594	5.02715	-3.17477	-3.09545	1.18593
"hsa-miR-15a"	264.28	431.618	351.643	163.706	538.772	406.23
"hsa-miR-15a*"	-0.680421	64.3295	0.501906	-10.0716	-22.1761	0.957405
"hsa-miR-15b"	11172.2	15341.9	9904.96	15764.2	22263.4	15566.3
"hsa-miR-15b*"	2.69074	16.048	15.0994	1.42649	-9.77659	18.1649
"hsa-miR-16"	1216.68	1786.84	1530.26	709.843	2012.75	1762.25
"hsa-miR-16-1*"	-4.74119	-8.09616	-0.779664	11.3591	-5.58699	-8.54443
"hsa-miR-16-2*"	13.6432	11.3728	10.692	-1.47648	11.8153	16.0082
"hsa-miR-17"	1747.15	2860.21	2107.96	969.505	2217.87	1911.79
"hsa-miR-17*"	38.2611	84.1499	108.26	35.7345	36.3458	82.0122
"hsa-miR-181a"	1645.5	2379.12	1633.3	921.46	1848.38	1134.01
"hsa-miR-181a*"	23.4841	1.0841	18.8184	20.5671	8.81831	6.72788
"hsa-miR-181a-2*"	5.32774	-1.37015	11.9549	9.09179	-3.03327	25.8618
"hsa-miR-181b"	340.611	630.137	527.022	336.118	547.565	492.844
"hsa-miR-181c"	14.9075	14.071	26.6045	12.0142	9.49161	15.0413
"hsa-miR-181c*"	12.4451	-7.4632	-1.75108	-7.14327	-4.53218	3.63352
"hsa-miR-181d"	13.5319	9.30106	54.8884	12.8899	15.4919	40.464
"hsa-miR-182"	13.248	-7.88975	27.8931	-8.22148	-0.472465	20.9845
"hsa-miR-182*"	-10.0545	-6.11762	-2.91923	1.98235	-14.4111	-3.70577
"hsa-miR-183"	322.83	442.095	329.728	153.073	239.319	159.74
"hsa-miR-183*"	0.490181	3.06886	24.8086	1.99569	9.57994	11.9531
"hsa-miR-184"	-4.21519	-15.2577	3.35883	-3.26308	-17.3284	-5.90268
"hsa-miR-185"	369.899	592.415	518.366	377.551	725.452	655.293
"hsa-miR-185*"	2.79344	-28.6074	-5.31969	-9.78513	-8.18072	16.9104
"hsa-miR-186"	55.2234	53.2608	97.2283	13.436	22.4744	52.3503
"hsa-miR-186*"	8.19987	-19.7907	-2.36686	-3.0506	-14.0585	-6.03461
"hsa-miR-187"	3.52368	-30.0569	-3.96916	3.8026	10.3686	1.24097
"hsa-miR-187*"	-9.54152	-25.62	-7.41423	0.809393	-8.28766	-1.87876
"hsa-miR-188-3p"	-2.51649	-30.0477	-5.82606	-0.0319031	-6.85971	1.60523
"hsa-miR-188-5p"	18.6735	-1.67216	30.9187	26.3907	9.38349	33.6777
"hsa-miR-18a"	76.4915	38.7252	113.796	21.503	50.9632	108.714
"hsa-miR-18a*"	-5.29531	-14.4603	-1.21768	10.2041	5.58696	1.89287
"hsa-miR-18b"	27.7453	15.7267	41.177	4.55241	7.30492	34.8683
"hsa-miR-18b*"	5.57175	-0.526988	11.6044	12.3866	-8.57374	3.55203
"hsa-miR-190"	6.0393	9.63813	5.82167	7.42376	-5.40422	7.66398
"hsa-miR-190b"	2.0954	4.61902	1.17456	-2.90056	-10.77	3.34107
"hsa-miR-191"	2.86704	-38.067	5.00734	-7.97503	-7.96128	3.93237
"hsa-miR-191*"	44.8975	57.2609	75.8611	55.8108	62.926	58.2021
"hsa-miR-192"	1314.15	1608.9	1196.7	366.64	947.74	717.479
"hsa-miR-192*"	48.8536	21.5894	48.462	26.3221	38.4618	36.8778
"hsa-miR-193a-3p"	-8.7032	-10.85	13.4234	5.34167	-8.01313	0.194777
"hsa-miR-193a-5p"	-0.0895165	-8.0589	9.26299	-3.26694	-21.493	5.13018
"hsa-miR-193b"	478.928	650.433	416.183	1937.01	2681.19	1665.8
"hsa-miR-193b*"	-7.45943	-31.8952	-6.28045	11.5666	-7.98379	0.155587
"hsa-miR-194"	521.145	824.114	775.557	142.113	309.206	427.318
"hsa-miR-194*"	6.1889	29.6905	9.1933	2.65964	3.09175	11.2354
"hsa-miR-195"	-2.00369	-10.3245	14.0685	-3.49368	-9.48285	6.64603
"hsa-miR-195*"	7.74367	-32.0422	-0.548518	6.80537	-10.5237	7.33378
"hsa-miR-196a"	760.574	1442.64	1052.09	687.13	1331.21	1013.3
"hsa-miR-196a*"	-10.3	-5.65654	-7.75092	-12.6222	-20.2513	-6.77614
"hsa-miR-196b"	720.229	1306.9	1057.7	502.996	827.533	896.723
"hsa-miR-197"	266.601	435.901	202.777	230.269	400.362	170.329
"hsa-miR-198"	-16.1317	-5.9039	-0.100281	-9.95396	-2.9981	-6.34582
"hsa-miR-199a-5p"	-1.27082	19.487	-4.95645	-2.34099	0.0328447	-4.55693
"hsa-miR-199b-3p"	-5.57335	-13.6406	0.639743	-3.07249	-18.5481	7.79785
"hsa-miR-199b-5p"	-1.25995	-12.3449	7.5452	4.96011	-24.9735	2.56726
"hsa-miR-19a"	21.8534	20.2442	7.98801	2.88498	7.29567	18.8053
"hsa-miR-19a*"	-0.398374	-27.3463	-1.6278	-12.3903	-10.8636	-2.42258
"hsa-miR-19b"	109.87	80.8827	142.113	42.155	112.782	137.565
"hsa-miR-19b-1*"	9.2852	-2.04455	6.31695	3.21757	4.72309	8.61284
"hsa-miR-19b-2*"	0.891788	-12.3102	-9.14704	-8.63346	-1.61494	0.982615
"hsa-miR-200a"	1012.51	1639.91	1788.69	439.488	1296.66	1259.66
"hsa-miR-200a*"	28.0964	22.5758	29.0974	22.7123	26.2172	39.7255
"hsa-miR-200b"	22110.4	39734	29570.7	13771.2	28000.9	22447.6
"hsa-miR-200b*"	200.17	242.566	265.043	196.226	218.645	266.787
"hsa-miR-200c"	5481.59	11657.9	8382.98	4289.13	8670.79	7049.32
"hsa-miR-200c*"	-1.65861	-34.116	8.9859	-5.83219	-9.19721	-3.59071
"hsa-miR-202"	-13.1047	-52.5044	-2.22991	-5.93783	-11.8235	-0.0478368
"hsa-miR-202*"	2.16061	-8.18442	10.4973	-9.70202	-6.85625	-3.93385
"hsa-miR-203"	7.04918	1.04952	30.3237	11.5136	32.6598	43.9879
"hsa-miR-204"	-2.99357	28.6978	7.36781	0.033238	-10.6228	1.38233
"hsa-miR-205"	15.12	9.91775	31.3857	-1.27639	5.43933	17.9311
"hsa-miR-206"	-2.80086	-8.49716	-1.8443	-20.5233	-19.1273	-3.33173
"hsa-miR-208a"	3.64502	-23.5255	-11.0613	-6.20325	-19.2339	-0.633284
"hsa-miR-208b"	-2.68126	-7.20079	-11.5766	-14.089	-4.88884	-5.23283
"hsa-miR-20a"	1831.78	3041.37	2275.11	898.922	2553.62	1911.16
"hsa-miR-20a*"	5.1214	-28.3363	7.0944	-1.4124	-14.9833	-1.58506
"hsa-miR-20b"	189.944	367.771	433.239	97.1051	254.001	373.42
"hsa-miR-20b*"	-18.8327	-34.566	-4.29581	-7.87247	-31.3757	-6.43115
"hsa-miR-21"	5721.27	8249.68	6109.37	2022.98	6666.01	4216.95
"hsa-miR-21*"	9.60278	6.10226	23.8461	8.64689	11.2622	21.759
"hsa-miR-210"	72.5509	50.5488	97.5207	599.002	959.52	712.735
"hsa-miR-211"	5.5412	0.0885966	1.63159	-3.09415	12.0994	-1.30844
"hsa-miR-212"	-7.90556	-32.3794	10.713	-0.740704	6.43293	-0.0307194
"hsa-miR-214"	-13.7548	-29.2355	-19.357	-9.60695	-23.8537	-7.33292
"hsa-miR-214*"	-5.25651	-16.6071	7.03021	-14.4681	-26.3594	-1.32822
"hsa-miR-215"	271.353	337.313	427.315	60.3284	96.0848	230.744
"hsa-miR-216a"	-4.68316	-31.2824	-2.57296	1.61564	-8.33944	-7.67592
"hsa-miR-216b"	-1.59113	-29.4277	-4.15684	-19.9613	-15.8157	-1.63219
"hsa-miR-217"	-0.0636845	-31.3391	-13.27	1.71626	-26.0115	-9.1993
"hsa-miR-218"	-3.86572	-16.1039	-0.575191	-1.16708	21.9089	-6.68681
"hsa-miR-218-1*"	-9.16706	-24.3645	-0.993573	-6.61571	-23.1567	6.64837
"hsa-miR-218-2*"	-3.20695	-26.8412	-3.34429	4.69527	-4.72422	3.07678
"hsa-miR-219-1-3p"	3.23581	-6.46049	-3.88565	-9.80184	-2.00069	-6.07818
"hsa-miR-219-2-3p"	2.56763	-2.08284	-1.36476	1.90147	-12.6404	-0.130634
"hsa-miR-219-5p"	-3.35226	-13.6836	-0.608264	-10.9073	-8.27437	-2.23516
"hsa-miR-22"	414.528	693.585	585.266	217.835	383.343	397.126
"hsa-miR-22*"	-8.91704	-30.3538	-9.54962	-4.50317	-2.52948	11.253
"hsa-miR-220a"	-23.647	-5.25444	0.034056	-1.1195	-9.67379	0.212209
"hsa-miR-220b"	-4.58359	-35.9813	6.27015	-0.31483	8.44099	-9.02564
"hsa-miR-220c"	-21.5661	-25.1354	-0.357815	0.598963	-3.4126	-5.21327
"hsa-miR-221"	1368.72	2846.46	3046.08	1397.52	3028.88	3236.77
"hsa-miR-221*"	2.11085	9.41144	19.9167	-3.88322	23.9142	25.559
"hsa-miR-222"	215.032	473.466	500.828	116.198	162.739	288.067
"hsa-miR-222*"	6.33133	-27.0398	-2.15942	3.27232	-20.0667	1.65885
"hsa-miR-223"	-1.05601	3.91679	3.86695	-1.16511	-3.206	21.8956
"hsa-miR-223*"	3.64344	-14.5322	-4.99051	-0.582556	0.993732	-3.22052
"hsa-miR-224"	1015.95	1831.35	1733.62	95.7992	103.538	178.135
"hsa-miR-23a"	4442.45	7943.01	7788.86	2415.87	5394.78	6333.1
"hsa-miR-23a*"	-3.67746	-19.9629	-0.4254	-2.96896	-7.28392	1.6756
"hsa-miR-23b"	1590.87	2886.4	2531.72	1593.45	3257.95	3047.03
"hsa-miR-23b*"	2.6852	-44.3505	6.04493	-6.35602	-5.7011	7.81907
"hsa-miR-24"	3651.7	6055.01	4595.56	2371.53	5591.07	4451
"hsa-miR-24-1*"	-2.15475	-31.6484	17.7104	5.28484	4.76222	19.7043
"hsa-miR-24-2*"	-13.6324	-37.9875	-11.204	-10.1196	-19.1142	-8.45026
"hsa-miR-25"	2907.56	4359.61	3458.62	1676.78	3022.93	2698.24
"hsa-miR-25*"	-1.28908	-6.49621	5.86699	4.22749	6.59106	27.9129
"hsa-miR-26a"	203.657	263.224	353.855	179.013	306.177	382.933
"hsa-miR-26a-1*"	-3.68537	-24.937	-7.28481	1.45695	-2.19028	-5.66594
"hsa-miR-26a-2*"	1.57861	14.4744	7.08668	-2.89106	-17.8731	9.00154
"hsa-miR-26b"	330.869	490.291	568.759	166.846	232.762	508.066
"hsa-miR-26b*"	1.65519	7.11562	7.84244	0.192596	-5.60786	8.4983
"hsa-miR-27a"	133.334	154.376	183.685	105.342	242.676	227.838
"hsa-miR-27a*"	-14.1594	-22.7407	-12.2493	-8.11801	-1.37467	-1.07441
"hsa-miR-27b"	420.688	538.974	518.176	740.511	1752.48	1193.04
"hsa-miR-27b*"	-7.12858	9.40662	-17.8756	2.20044	-6.41776	-4.83444
